CRASH DATE,CRASH TIME,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,insights,data
4/16/2021,18:50,AVENUE F,MC DONALD AVENUE,,0,0,0,0,0,0,0,0,4408150,Sedan,Bike,,,,
4/16/2021,15:23,14 AVENUE,86 STREET,,1,0,0,0,0,0,1,0,4407842,Sedan,Sedan,,,,
4/15/2021,17:55,WILLIAMSBURG STREET WEST,WYTHE AVENUE,,2,0,0,0,0,0,2,0,4407673,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,0:42,EAST 125 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,4407278,Taxi,Sedan,,,,
4/14/2021,12:30,WEST 48 STREET,9 AVENUE,,1,0,1,0,0,0,0,0,4407459,Van,,,,,
4/15/2021,8:30,EAST 193 STREET,MARION AVENUE,,0,0,0,0,0,0,0,0,4407514,Bus,,,,,
4/15/2021,18:36,MERMAID AVENUE,WEST 17 STREET,,2,0,0,0,0,0,2,0,4408367,Sedan,Sedan,,,,
4/14/2021,13:45,85 STREET,23 AVENUE,,0,0,0,0,0,0,0,0,4407313,Sedan,Sedan,,,,
4/14/2021,19:46,51 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,4407396,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/13/2021,17:11,VERRAZANO BRIDGE UPPER,,,0,0,0,0,0,0,0,0,4407883,Sedan,Box Truck,,,,
4/15/2021,16:18,SUTPHIN BOULEVARD,,,0,0,0,0,0,0,0,0,4407611,Sedan,Sedan,,,,
4/15/2021,12:40,SURF AVENUE,WEST 8 STREET,,0,0,0,0,0,0,0,0,4408053,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,17:45,14 AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,4407905,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,20:00,BENSON AVENUE,BAY 28 STREET,,1,0,1,0,0,0,0,0,4407642,Taxi,,,,,
4/15/2021,11:45,HARLEM RIVER DRIVE,,,0,0,0,0,0,0,0,0,4407556,Sedan,Sedan,,,,
4/5/2021,16:27,,,301       WEST 118 STREET,0,0,0,0,0,0,0,0,4407774,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,13:30,3 AVENUE,,,0,0,0,0,0,0,0,0,4407360,Sedan,Sedan,,,,
4/14/2021,18:56,PAYSON AVENUE,,,1,0,0,0,0,0,1,0,4408139,Motorcycle,,,,,
4/16/2021,9:10,HYLAN BOULEVARD,STEUBEN STREET,,0,0,0,0,0,0,0,0,4407848,Station Wagon/Sport Utility Vehicle,Box Truck,,,,
4/15/2021,1:30,QUEENSBORO BRIDGE UPPER,,,0,0,0,0,0,0,0,0,4407401,Station Wagon/Sport Utility Vehicle,,,,,
12/10/2021,12:15,NEW DORP LANE,CLAWSON STREET,,0,0,0,0,0,0,0,0,4485464,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/12/2021,6:00,SUYDAM PLACE,,,0,0,0,0,0,0,0,0,4408223,Garbage or Refuse,Sedan,,,,
4/14/2021,19:50,EAST 26 STREET,,,1,0,0,0,0,0,1,0,4408075,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,11:30,,,508       JACKSON AVENUE,0,0,0,0,0,0,0,0,4407967,Sedan,Taxi,,,,
4/16/2021,23:45,MC DONALD AVENUE,,,0,0,0,0,0,0,0,0,4407875,Pick-up Truck,,,,,
4/11/2021,18:45,,,1988      MARMION AVENUE,0,0,0,0,0,0,0,0,4407915,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,8:30,8 AVENUE,,,1,0,0,0,1,0,0,0,4408258,Sedan,Bike,,,,
4/15/2021,19:39,FLATBUSH AVENUE,CATON AVENUE,,1,0,1,0,0,0,0,0,4408033,,,,,,
4/14/2021,21:00,MARCY AVENUE,KOSCIUSZKO STREET,,2,0,0,0,0,0,2,0,4408308,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,19:00,FDR DRIVE,,,0,0,0,0,0,0,0,0,4407869,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,23:30,,,3289      FULTON STREET,0,0,0,0,0,0,0,0,4407732,Van,Sedan,,,,
4/15/2021,17:11,BRUCKNER BOULEVARD,EAST 135 STREET,,1,0,0,0,0,0,1,0,4407684,Sedan,,,,,
4/15/2021,2:00,37 AVENUE,82 STREET,,0,0,0,0,0,0,0,0,4407602,Box Truck,,,,,
4/16/2021,19:54,EAST 20 STREET,PARK AVENUE SOUTH,,0,0,0,0,0,0,0,0,4407959,Taxi,,,,,
4/8/2021,9:21,,,2507      TRATMAN AVENUE,0,0,0,0,0,0,0,0,4408397,Sedan,Pick-up Truck,,,,
4/16/2021,9:50,,,414       SUTTER AVENUE,0,0,0,0,0,0,0,0,4408067,Sedan,,,,,
4/16/2021,12:10,WEST 32 STREET,,,0,0,0,0,0,0,0,0,4408279,Station Wagon/Sport Utility Vehicle,Box Truck,,,,
4/14/2021,8:40,RIVERDALE AVENUE,,,0,0,0,0,0,0,0,0,4407723,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/16/2021,23:25,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,4408198,Sedan,Sedan,,,,
4/14/2021,20:25,CROSS BRONX EXPY,,,2,0,0,0,0,0,2,0,4407501,Sedan,,,,,
4/15/2021,21:04,,,743       TROY AVENUE,2,0,0,0,0,0,2,0,4408119,Taxi,,,,,
4/9/2021,12:00,WILLIAMSBURG STREET WEST,WYTHE AVENUE,,0,0,0,0,0,0,0,0,4408359,Sedan,Dump,,,,
4/16/2021,10:05,3 AVENUE,53 STREET,,1,0,0,0,0,0,1,0,4407816,Pick-up Truck,Pick-up Truck,,,,
4/14/2021,7:00,G.C.P. / JEWEL (CDR),,,0,0,0,0,0,0,0,0,4407168,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,8:23,FOOTHILL AVENUE,204 STREET,,1,0,0,0,0,0,1,0,4407543,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,12:00,,,79-40     COOPER AVENUE,0,0,0,0,0,0,0,0,4407801,Station Wagon/Sport Utility Vehicle,Box Truck,,,,
4/14/2021,14:10,120 STREET,,,0,0,0,0,0,0,0,0,4407346,SCHOOL BUS,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
4/14/2021,23:10,LONG ISLAND EXPRESSWAY,,,2,0,0,0,0,0,2,0,4407769,Sedan,Sedan,,,,
9/11/2021,10:59,45 AVENUE,NATIONAL STREET,,0,0,0,0,0,0,0,0,4455856,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,12:30,BARTOW AVENUE,EDSON AVENUE,,0,0,0,0,0,0,0,0,4408093,Sedan,Tractor Truck Diesel,,,,
4/14/2021,18:45,,,32-11     BEACH CHANNEL DRIVE,0,0,0,0,0,0,0,0,4407475,Motorcycle,,,,,
3/20/2021,15:58,NOSTRAND AVENUE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,4408113,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,11:50,MAURICE AVENUE,BORDEN AVENUE,,0,0,0,0,0,0,0,0,4407833,Sedan,Sedan,,,,
4/16/2021,8:41,MENAHAN STREET,SENECA AVENUE,,1,0,0,0,0,0,1,0,4407923,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,,
4/14/2021,13:30,131 STREET,,,0,0,0,0,0,0,0,0,4407424,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,0:00,BLAKE AVENUE,ASHFORD STREET,,1,0,0,0,0,0,1,0,4407741,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/9/2021,10:15,CHAUNCEY STREET,,,0,0,0,0,0,0,0,0,4407891,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,15:05,MYRTLE AVENUE,ASHLAND PLACE,,1,0,0,0,1,0,0,0,4407647,Station Wagon/Sport Utility Vehicle,Bike,,,,
4/16/2021,0:00,NORTHERN BOULEVARD,150 STREET,,0,0,0,0,0,0,0,0,4407909,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,18:00,VAN WYCK EXPWY,,,0,0,0,0,0,0,0,0,4407439,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,12:17,PARK AVENUE,EAST 34 STREET,,1,0,0,0,0,0,1,0,4407604,Sedan,Concrete Mixer,,,,
4/15/2021,10:37,EAST 206 STREET,PERRY AVENUE,,1,0,1,0,0,0,0,0,4407752,Sedan,,,,,
4/14/2021,19:15,WOODHAVEN BOULEVARD,82 AVENUE,,0,0,0,0,0,0,0,0,4407380,Station Wagon/Sport Utility Vehicle,Multi-Wheeled Vehicle,,,,
4/16/2021,21:30,CHURCH AVENUE,SAINT PAULS PLACE,,0,0,0,0,0,0,0,0,4408037,Sedan,Bike,,,,
4/11/2021,11:50,,,106-44    150 STREET,0,0,0,0,0,0,0,0,4408416,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,9:57,,,109       WEST 89 STREET,0,0,0,0,0,0,0,0,4407549,Sedan,Box Truck,,,,
4/15/2021,13:07,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,4408002,Sedan,Sedan,,,,
4/14/2021,11:30,STUYVESANT AVENUE,QUINCY STREET,,1,0,0,0,0,0,1,0,4408227,Taxi,Sedan,,,,
4/13/2021,7:25,MYRTLE AVENUE,,,0,0,0,0,0,0,0,0,4408262,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/16/2021,18:03,EAST GUN HILL ROAD,WAYNE AVENUE,,0,0,0,0,0,0,0,0,4407897,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,21:00,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,4408187,Sedan,Tractor Truck Gasoline,,,,
4/16/2021,10:40,COLUMBUS AVENUE,,,1,0,1,0,0,0,0,0,4407975,Sedan,,,,,
4/16/2021,20:07,WEST 181 STREET,AUDUBON AVENUE,,0,0,0,0,0,0,0,0,4408164,Sedan,Sedan,,,,
4/16/2021,12:42,BRONX WHITESTONE BRIDGE,,,2,0,0,0,0,0,2,0,4407910,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/15/2021,22:22,NEWPORT STREET,WATKINS STREET,,0,0,0,0,0,0,0,0,4408085,Sedan,,,,,
4/16/2021,18:40,5 AVENUE,,,1,0,0,0,1,0,0,0,4408250,Sedan,E-Bike,,,,
4/15/2021,12:38,,,1411      AVENUE P,1,0,0,0,0,0,1,0,4408028,Sedan,Sedan,Box Truck,,,
4/14/2021,12:20,38 AVENUE,34 STREET,,0,0,0,0,0,0,0,0,4407580,Sedan,Sedan,Sedan,,,
4/14/2021,20:50,TELLER AVENUE,,,1,0,1,0,0,0,0,0,4408302,Sedan,,,,,
4/14/2021,2:30,ATTORNEY STREET,RIVINGTON STREET,,0,0,0,0,0,0,0,0,4407400,Sedan,,,,,
4/16/2021,12:38,,,5403      CHURCH AVENUE,0,0,0,0,0,0,0,0,4408128,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,13:31,Beadle Street,Vandervoort avenue,,0,0,0,0,0,0,0,0,4407806,Pick-up Truck,Box Truck,,,,
4/15/2021,15:20,UNDERCLIFF AVENUE,SEDGWICK AVENUE,,1,0,0,0,0,0,1,0,4408194,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/16/2021,15:00,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,4408289,Box Truck,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,12:50,JAMAICA AVENUE,,,0,0,0,0,0,0,0,0,4407953,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/6/2021,8:50,,,4110      CARPENTER AVENUE,0,0,0,0,0,0,0,0,4408391,Sedan,Taxi,,,,
4/15/2021,0:00,,,207       BEACH 73 STREET,0,0,0,0,0,0,0,0,4408204,Sedan,,,,,
4/1/2021,4:46,2 AVENUE,EAST 37 STREET,,0,0,0,0,0,0,0,0,4407870,Sedan,Sedan,,,,
4/14/2021,22:17,EAST 184 STREET,MARION AVENUE,,0,0,0,0,0,0,0,0,4407524,Sedan,,,,,
4/16/2021,14:35,MANHATTAN AVENUE,SCHOLES STREET,,0,0,0,0,0,0,0,0,4408353,Lift Boom,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,2:09,EAST 128 STREET,3 AVENUE BRIDGE,,1,0,0,0,0,0,1,0,4407243,Sedan,,,,,
4/14/2021,15:25,,,89-21     QUEENS BOULEVARD,1,0,0,0,0,0,1,0,4407445,Sedan,Motorcycle,,,,
4/16/2021,10:00,,,2408      AVENUE I,0,0,0,0,0,0,0,0,4408056,Sedan,,,,,
4/14/2021,13:40,LENOX ROAD,EAST 55 STREET,,2,0,0,0,0,0,2,0,4407327,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,10:10,155 STREET,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,4407784,Sedan,,,,,
4/14/2021,11:46,MYRTLE AVENUE,84 STREET,,1,0,1,0,0,0,0,0,4407928,Bike,,,,,
4/6/2021,16:00,BEDFORD AVENUE,,,1,0,1,0,0,0,0,0,4408107,Bus,,,,,
9/10/2021,0:00,FRANCIS LEWIS BOULEVARD,UNDERHILL AVENUE,,1,0,0,0,0,0,1,0,4456830,Sedan,Sedan,,,,
4/14/2021,13:00,,,120       KENILWORTH PLACE,0,0,0,0,0,0,0,0,4407454,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,13:30,,,135       VANDERBILT AVENUE,0,0,0,0,0,0,0,0,4407372,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,21:24,FDR DRIVE,EAST 61 STREET,,0,0,0,0,0,0,0,0,4407444,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/13/2021,20:15,BELT PARKWAY,,,2,0,0,0,0,0,2,0,4407756,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,
4/15/2021,10:30,WEST 79 STREET,,,1,0,1,0,0,0,0,0,4407620,Sedan,,,,,
4/14/2021,23:30,LIBERTY AVENUE,178 STREET,,6,0,0,0,0,0,6,0,4407412,Taxi,Sedan,,,,
4/15/2021,19:00,CROSS ISLAND PARKWAY,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,4407633,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,4:35,WEST 42 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,4407119,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,23:46,SILVER STREET,EAST TREMONT AVENUE,,2,0,0,0,0,0,2,0,4407660,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,12:30,MC DONALD AVENUE,BAY PARKWAY,,1,0,0,0,0,0,1,0,4408154,Sedan,,,,,
4/4/2021,21:43,,,71        MORNINGSIDE AVENUE,0,0,0,0,0,0,0,0,4407773,Sedan,Sedan,Sedan,,,
4/15/2021,13:18,,,51        WEST 90 STREET,0,0,0,0,0,0,0,0,4407567,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,13:36,,,62-41     FOREST AVENUE,1,0,0,0,0,0,1,0,4407938,Pick-up Truck,Sedan,,,,
4/16/2021,0:30,93 STREET,32 AVENUE,,0,0,0,0,0,0,0,0,4407713,Sedan,,,,,
4/11/2021,13:40,GRAND CENTRAL PARKWAY,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,4408017,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/16/2021,17:50,,,99-05     43 AVENUE,0,0,0,0,0,0,0,0,4408208,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,16:01,SOUTHERN BOULEVARD,EAST 173 STREET,,0,0,0,0,0,0,0,0,4408043,Sedan,,,,,
3/28/2021,18:30,,,562       QUINCY STREET,1,0,1,0,0,0,0,0,4408233,Station Wagon/Sport Utility Vehicle,,,,,
4/12/2021,20:00,144 STREET,20 AVENUE,,1,0,1,0,0,0,0,0,4407990,Sedan,,,,,
4/2/2021,21:15,FDR DRIVE,,,0,0,0,0,0,0,0,0,4408079,Sedan,,,,,
4/16/2021,15:05,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,4408217,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,15:45,GREENPOINT AVENUE,HUMBOLDT STREET,,1,0,0,0,1,0,0,0,4408331,Sedan,Bike,,,,
4/15/2021,8:20,2 AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,4407698,Station Wagon/Sport Utility Vehicle,,,,,
4/10/2021,19:09,STONE AVENUE,BELMONT AVENUE,,0,0,0,0,0,0,0,0,4407825,Sedan,fire truck,,,,
4/12/2021,6:55,THROGS NECK BRIDGE,,,1,0,0,0,0,0,1,0,4408411,Station Wagon/Sport Utility Vehicle,Chassis Cab,,,,
4/15/2021,18:20,SCHENECTADY AVENUE,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,4408122,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/11/2021,1:36,2 AVENUE,,,0,0,0,0,0,0,0,0,4407838,Sedan,E-Scooter,,,,
9/11/2021,4:27,SHORE PARKWAY,,,0,0,0,0,0,0,0,0,4456364,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,
4/16/2021,22:42,HUTCHINSON RIVER PARKWAY,,,0,0,0,0,0,0,0,0,4407948,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,23:32,,,1618      MADISON AVENUE,1,0,1,0,0,0,0,0,4407843,Sedan,,,,,
4/15/2021,8:30,WEST 135 STREET,,,1,0,0,0,0,0,1,0,4407515,Taxi,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,11:26,BATH AVENUE,,,1,0,1,0,0,0,0,0,4407312,Sedan,,,,,
4/14/2021,11:00,BELT PARKWAY,,,0,0,0,0,0,0,0,0,4407314,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,12:37,,,162       GARFIELD PLACE,0,0,0,0,0,0,0,0,4407489,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,0:25,BELT PARKWAY,,,0,0,0,0,0,0,0,0,4407656,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,12:45,WEBB AVENUE,RESERVOIR AVENUE,,0,0,0,0,0,0,0,0,4407332,Sedan,Sedan,,,,
4/14/2021,14:25,,,1616      43 STREET,1,0,0,0,0,0,1,0,4407506,Taxi,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,23:20,FDR DRIVE,,,1,0,0,0,0,0,1,0,4408401,Sedan,Sedan,,,,
4/15/2021,18:45,,,545       BROADWAY,0,0,0,0,0,0,0,0,4407677,Sedan,Box Truck,,,,
4/14/2021,15:34,39 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,4407359,Sedan,,,,,
4/16/2021,23:30,SHORE PARKWAY,,,0,0,0,0,0,0,0,0,4408060,Sedan,,,,,
4/15/2021,3:46,FDR DRIVE,EAST 117 STREET,,0,0,0,0,0,0,0,0,4407533,Sedan,,,,,
4/8/2021,0:00,ATLANTIC AVENUE,,,1,0,0,0,0,0,1,0,4408266,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Box Truck,Sedan,,
4/14/2021,13:20,,,2115      EAST 3 STREET,0,0,0,0,0,0,0,0,4407696,Sedan,Sedan,Sedan,,,
4/14/2021,6:15,EAST 135 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,4407261,Tractor Truck Diesel,Sedan,,,,
4/16/2021,15:12,,,284       LAFAYETTE AVENUE,1,0,0,0,1,0,0,0,4407857,Sedan,Bike,,,,
4/14/2021,19:30,JUNIUS STREET,BLAKE AVENUE,,0,0,0,0,0,0,0,0,4407490,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,10:30,FRESH POND ROAD,62 ROAD,,1,0,0,0,0,0,1,0,4407788,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,6:00,,,87-33     LITTLE NECK PARKWAY,0,0,0,0,0,0,0,0,4408379,Station Wagon/Sport Utility Vehicle,,,,,
4/13/2021,16:20,EAST 53 STREET,CHURCH AVENUE,,0,0,0,0,0,0,0,0,4408103,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/15/2021,1:20,CRESCENT STREET,,,1,0,0,0,1,0,0,0,4408076,Bike,,,,,
4/12/2021,18:00,CONEY ISLAND AVENUE,,,0,0,0,0,0,0,0,0,4408049,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,17:25,BEVERLEY ROAD,,,0,0,0,0,0,0,0,0,4407527,Sedan,Sedan,,,,
4/12/2021,19:45,ALLERTON AVENUE,BOSTON ROAD,,0,0,0,0,0,0,0,0,4407836,Sedan,,,,,
4/16/2021,16:46,TROY AVENUE,,,1,0,1,0,0,0,0,0,4408274,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,9:20,RICHMOND AVENUE,ANITA STREET,,1,0,0,0,0,0,1,0,4407547,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,13:30,,,60-74     70 STREET,0,0,0,0,0,0,0,0,4407815,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,17:45,,,241-15    HILLSIDE AVENUE,0,0,0,0,0,0,0,0,4408375,Sedan,Sedan,,,,
4/14/2021,9:30,EAST 37 STREET,QUEENS MIDTOWN TUNNEL EXIT,,0,0,0,0,0,0,0,0,4407279,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,0:00,,,5240      BROADWAY,0,0,0,0,0,0,0,0,4407331,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,16:54,WILLOW AVENUE,EAST 137 STREET,,1,0,0,0,0,0,1,0,4407686,Sedan,Sedan,,,,
4/15/2021,19:20,FDR DRIVE,,,0,0,0,0,0,0,0,0,4408398,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,0:17,EAST 98 STREET,TAPSCOTT STREET,,0,0,0,0,0,0,0,0,4408066,Sedan,,,,,
4/16/2021,13:02,DE KALB AVENUE,TAAFFE PLACE,,0,0,0,0,0,0,0,0,4408309,Station Wagon/Sport Utility Vehicle,Box Truck,,,,
4/16/2021,11:38,NEW LOTS AVENUE,JUNIUS STREET,,1,0,1,0,0,0,0,0,4408068,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,22:50,CROSS ISLAND PARKWAY,HEMPSTEAD AVENUE,,0,0,0,0,0,0,0,0,4407691,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,13:07,BUSHWICK AVENUE,GARDEN STREET,,1,0,0,0,1,0,0,0,4407353,Bike,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,18:49,,,560       MELROSE AVENUE,0,0,0,0,0,0,0,0,4407433,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,22:35,WEST FORDHAM ROAD,,,0,0,0,0,0,0,0,0,4407679,Sedan,Sedan,,,,
4/14/2021,22:20,,,3574      LACONIA AVENUE,0,0,0,0,0,0,0,0,4407566,Sedan,,,,,
4/16/2021,6:30,171 STREET,FOCH BOULEVARD,,0,0,0,0,0,0,0,0,4408026,Sedan,,,,,
4/14/2021,17:30,,,976       3 AVENUE,0,0,0,0,0,0,0,0,4407651,Sedan,,,,,
4/14/2021,9:50,43 STREET,14 AVENUE,,1,0,1,0,0,0,0,0,4407296,Sedan,,,,,
4/16/2021,12:00,ARLENE COURT,JULES DRIVE,,0,0,0,0,0,0,0,0,4407826,Sedan,Sedan,,,,
4/16/2021,11:30,BROOKLYN BATTERY TUNNEL,,,0,0,0,0,0,0,0,0,4408186,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,8:00,CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,4407368,Bus,Sedan,Pick-up Truck,,,
4/13/2021,9:35,LEONARD STREET,CONSELYEA STREET,,1,0,0,0,0,0,1,0,4407804,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,6:10,ROOSEVELT AVENUE,79 STREET,,0,0,0,0,0,0,0,0,4407242,Station Wagon/Sport Utility Vehicle,Bike,,,,
4/16/2021,18:18,PARK AVENUE,NORTH OXFORD STREET,,0,0,0,0,0,0,0,0,4407858,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,9:40,,,756       EAST 79 STREET,1,0,1,0,0,0,0,0,4407795,Sedan,,,,,
4/14/2021,12:00,91 AVENUE,218 STREET,,1,0,0,0,0,0,1,0,4407347,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2016,14:20,WEST 17 STREET,BAY 50 STREET,,0,0,0,0,0,0,0,0,4408059,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,1:30,NORTH CONDUIT AVENUE,,,0,0,0,0,0,0,0,0,4407715,Sedan,,,,,
4/10/2021,23:05,RALPH AVENUE,SNYDER AVENUE,,0,0,0,0,0,0,0,0,4408114,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/14/2021,5:32,BRONX WHITESTONE BRIDGE,,,0,0,0,0,0,0,0,0,4407480,Sedan,Sedan,,,,
4/16/2021,6:49,,,490       TOMPKINS AVENUE,0,0,0,0,0,0,0,0,4408312,Bus,Sedan,,,,
4/15/2021,22:15,54 AVENUE,63 STREET,,0,0,0,0,0,0,0,0,4407922,Sedan,Sedan,,,,
4/14/2021,15:10,LINCOLN AVENUE,KISWICK STREET,,0,0,0,0,0,0,0,0,4407342,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,17:04,VERRAZANO BRIDGE UPPER,,,0,0,0,0,0,0,0,0,4407882,Sedan,Sedan,,,,
4/15/2021,13:30,BLAKE AVENUE,,,0,0,0,0,0,0,0,0,4407748,Sedan,Sedan,,,,
4/15/2021,16:50,38 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,4407619,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,16:02,TRIBOROUGH BRIDGE,,,0,0,0,0,0,0,0,0,4407534,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,
4/6/2021,15:02,PUTNAM AVENUE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,4408297,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,15:00,VAN WYCK EXPWY,,,1,0,0,0,0,0,1,0,4407763,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,,
4/16/2021,6:50,WEBSTER AVENUE,,,0,0,0,0,0,0,0,0,4408005,Sedan,Sedan,,,,
4/14/2021,10:16,Leonard street,Wallabout Street,,1,0,0,0,1,0,0,0,4407390,Station Wagon/Sport Utility Vehicle,Bike,,,,
