UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,VEHICLE_OCCUPANTS,DRIVER_LICENSE_STATUS,PRE_CRASH_NUM,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
14576148,3168245,2/12/2015,13:32,2,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Backing Unsafely,
19139407,4228681,10/24/2019,7:50,4a6f0ec8-84a2-43e8-8182-a6702260666d,Sedan,HOND -CAR/SUV,,2013,1,Licensed,8,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,Unsafe Lane Changing,Unspecified
13992496,321859,4/16/2014,15:00,2,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
10787600,1015954,8/29/2014,19:30,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Failure to Yield Right-of-Way,
19138475,4228827,10/24/2019,10:35,214b6a33-bb5f-4e5d-a56b-7094bf38c76d,Station Wagon/Sport Utility Vehicle,GMC -CAR/SUV,,2016,1,Licensed,2,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,Roof,Y,Driver Inattention/Distraction,Pavement Defective
9968699,82181,1/18/2013,7:38,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
10169037,2914556,8/6/2014,9:20,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
11158410,136328,11/21/2012,21:10,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
15012031,3370139,1/12/2016,13:15,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
12843177,223966,6/6/2013,20:25,1,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Fatigued/Drowsy,
17220943,3472654,6/30/2016,14:30,469231,4 dr sedan,TOYT -CAR/SUV,,2010,1,Licensed,8,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Driver Inattention/Distraction,Unsafe Lane Changing
12053302,186438,7/19/2013,13:00,2,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
8999112,35726,8/7/2013,9:05,1,TAXI,,,,,,4,,,,,,,Unspecified,
17349829,3517342,9/11/2016,23:30,778259,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2011,0,Licensed,2,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,Driver Inattention/Distraction,Passing or Lane Usage Improper
19139227,4228761,10/24/2019,7:26,c1acb212-fefb-4d2f-b914-53747df607c9,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2018,3,Licensed,3,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Right Side Doors,Center Front End,N,Failure to Yield Right-of-Way,Traffic Control Disregarded
17264543,3497938,8/10/2016,11:57,637421,,,,,,,8,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,Unspecified,Driver Inattention/Distraction,Passing Too Closely
19139780,4229157,10/24/2019,15:37,5fc76fff-6fae-45d3-abcf-8dac9734236f,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2017,0,,5,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,No Damage,N,Unspecified,Unspecified
10392862,2927888,4/2/2014,16:20,2,LARGE COM VEH(6 OR MORE TIRES),,,,,,8,,,,,,,Unspecified,
19140506,4229115,10/24/2019,11:40,4d296b95-438c-492d-9860-23900e93810d,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2014,1,Licensed,2,Left Rear Bumper,No Damage,,,,N,Backing Unsafely,Unspecified
8392615,739,9/15/2012,23:42,2,SPORT UTILITY / STATION WAGON,,,,,,2,,,,,,,Unspecified,
12184699,192685,5/6/2013,15:40,1,TAXI,,,,,,0,,,,,,,Unspecified,
17367394,3511778,8/31/2016,23:00,735913,Station Wagon/Sport Utility Vehicle,VOLV -CAR/SUV,,2010,0,,5,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,Left Front Bumper,Left Front Quarter Panel,Unspecified,Unspecified,Unspecified
8397526,3199,7/10/2013,18:26,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Prescription Medication,
12841877,223419,5/1/2013,9:05,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Lost Consciousness,
9538906,62882,5/18/2013,13:12,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
17388460,3589249,12/27/2016,23:00,1261315,Sedan,LINC -CAR/SUV,,2005,1,Licensed,3,Left Front Bumper,Left Front Bumper,,,,N,Failure to Yield Right-of-Way,Unspecified
19139604,4228906,10/24/2019,20:00,37df756e-309d-4b7a-bd23-73267241fb39,Station Wagon/Sport Utility Vehicle,VOLK -CAR/SUV,,2010,1,Unlicensed,7,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,Driver Inattention/Distraction,Driver Inattention/Distraction
17195843,3534381,10/5/2016,8:39,890834,Sedan,FORD -CAR/SUV,,2016,2,Licensed,9,No Damage,Other,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
19140817,4229596,10/23/2019,12:30,c3fe030c-fb2b-409b-86ba-cb9629a33cdb,Station Wagon/Sport Utility Vehicle,STRN -CAR/SUV,,2006,1,Licensed,6,Center Front End,Center Front End,,,,N,Driver Inattention/Distraction,Following Too Closely
12451918,204260,9/8/2012,22:26,1,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Unspecified,
19138996,4228597,10/24/2019,8:30,270d3d74-9f47-4b0d-b9b4-ac1f1e19c5dd,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2013,1,Licensed,6,Right Front Bumper,Right Front Bumper,,,,N,Unspecified,Unspecified
14713753,3225910,5/23/2015,0:40,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
19140794,4229498,10/23/2019,0:00,30138dfe-1e9e-4c44-b1c1-e39a24309ec4,Sedan,HYUN -CAR/SUV,,2019,1,Licensed,5,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,Driver Inattention/Distraction,Following Too Closely
8999535,35927,8/26/2013,20:21,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Turning Improperly,
19140523,4229192,10/24/2019,13:20,08c61b66-effe-4f5b-901c-d43475705f9a,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2015,1,Licensed,8,Center Front End,Center Front End,,,,N,Following Too Closely,Unspecified
19139409,4228683,10/24/2019,8:10,4851adb9-c468-4c61-8cc0-32eaa94a8bab,Sedan,HYUN -CAR/SUV,,2014,0,Licensed,7,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
19139484,4228931,10/24/2019,8:45,bdaf9b01-64a4-4da4-bc68-8872fee94e39,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2003,1,Licensed,0,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,Driver Inattention/Distraction,Failure to Yield Right-of-Way
12130715,188876,12/30/2012,21:37,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Fatigued/Drowsy,
19140703,4213082,9/23/2019,8:15,eb3bee6c-2f18-47a4-adca-04c36d4284c2,Sedan,HYUN -CAR/SUV,,2016,1,Licensed,0,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Failure to Yield Right-of-Way,Unspecified
19139419,4228679,10/24/2019,12:30,e2c06d38-cbea-4104-ace4-c73862e49811,Sedan,MERZ -CAR/SUV,,2019,1,Licensed,6,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,Unspecified,Unspecified
10606776,111456,5/17/2013,14:15,1,SPORT UTILITY / STATION WAGON,,,,,,9,,,,,,,Unspecified,
14791674,3260155,7/16/2015,16:49,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
9350838,53363,1/14/2013,16:10,2,PICK-UP TRUCK,,,,,,9,,,,,,,Unspecified,
19140346,4229138,10/24/2019,17:15,e8641464-e738-47f9-9dea-db76f7205212,Sedan,HOND -CAR/SUV,,2019,1,Licensed,2,Right Side Doors,Right Rear Quarter Panel,Right Rear Bumper,Right Side Doors,Right Rear Quarter Panel,N,Unspecified,Unspecified
19139605,4229086,10/24/2019,20:40,fe142da7-c2ba-4ab4-a20e-0e8ccd10b60f,Sedan,CADI -CAR/SUV,,2016,1,Licensed,1,Right Front Bumper,Left Front Bumper,Center Front End,Right Front Quarter Panel,,N,Unspecified,Unspecified
14393904,295066,11/11/2012,9:05,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
12958595,230220,4/6/2013,18:55,1,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
10467448,2929517,6/12/2013,22:20,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
13411986,247687,11/16/2012,10:00,2,SMALL COM VEH(4 TIRES),,,,,,2,,,,,,,Unspecified,
19140327,4229231,10/24/2019,20:30,d2ac1e74-5f2d-4868-b351-d347404c7e54,Sedan,NISS -CAR/SUV,,2014,2,Licensed,1,Right Front Bumper,Right Front Bumper,,,,N,Unspecified,Unspecified
19138657,4229051,10/24/2019,10:00,0e3ae0de-8444-4cc2-8df9-749a435985cb,Carry All,LANDO,,2015,1,,5,Right Side Doors,No Damage,,,,N,Following Too Closely,Driver Inattention/Distraction
14595684,3178431,3/2/2015,1:00,3,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Unspecified,
19139936,4229219,10/24/2019,9:27,929511f0-0af4-4556-9160-95c56ff9dc0b,Pick-up Truck,FORD -CAR/SUV,,2015,1,Licensed,6,Center Back End,No Damage,No Damage,No Damage,No Damage,N,Driver Inexperience,Backing Unsafely
19140965,4229650,10/20/2019,9:32,9290dc4f-4f8c-4973-90c9-4d3c911dca46,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2010,1,Licensed,5,Center Front End,No Damage,,,,N,Unspecified,Unspecified
19139990,4229116,10/24/2019,21:15,f06c6f20-9bea-4192-a8f6-76360192b932,Bike,,,,1,Licensed,9,Center Front End,Center Front End,,,,N,Unspecified,Unspecified
19139061,4229012,10/24/2019,14:07,967581f7-5c86-4503-b2ed-3f4e0dd8bc62,Sedan,TOYT -CAR/SUV,,2018,2,Licensed,3,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,Unspecified,Unspecified
19140658,4229690,10/23/2019,8:30,73b386e7-8e0a-4a4b-a2c5-ef58d4094fa4,Sedan,HOND -CAR/SUV,,2016,1,Licensed,8,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,,,N,Unspecified,Unspecified
13844382,268856,10/25/2012,16:00,2,SPORT UTILITY / STATION WAGON,,,,,,0,,,,,,,Driver Inattention/Distraction,
9796134,2879320,3/13/2013,16:20,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19140303,4229334,10/24/2019,8:20,9beb6b12-f843-4ee8-907b-d3ee2adaa5da,Sedan,HOND -CAR/SUV,,2017,2,Licensed,8,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,Unspecified,Unspecified
10387884,2927314,3/9/2013,17:15,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
19138479,4228926,10/24/2019,11:00,94645bd1-9d15-4e99-bc7c-050f64b8171a,,,,,,,2,,,,,,Unspecified,,
19139080,4228674,10/24/2019,8:53,98c7a948-98ea-4c20-9d79-364270bd9d05,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2003,1,Licensed,7,Center Back End,Center Back End,,,,N,Backing Unsafely,Unspecified
11320067,998934,7/25/2014,22:27,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
19139587,4228860,10/24/2019,15:00,ee89d732-a82d-4dd0-b97b-76bddfc712fa,Pick-up Truck,DOGE -CAR/SUV,,2011,1,Licensed,4,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,Driver Inattention/Distraction,Unspecified
14997680,3362931,12/30/2015,7:35,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Prescription Medication,
19138686,4228581,10/24/2019,2:00,baa5a462-5ce5-4b84-8b20-c5b71f2b9f0a,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2009,0,Licensed,7,Left Side Doors,Left Side Doors,,,,N,Failure to Yield Right-of-Way,Driver Inattention/Distraction
17315537,3525785,9/23/2016,7:30,831893,Tow Truck / Wrecker,INTL-TRUCK/BUS,,2007,1,Licensed,0,Right Front Quarter Panel,Right Front Bumper,Right Front Quarter Panel,,,N,Unsafe Lane Changing,Unspecified
19141038,4223842,10/14/2019,6:20,d47cf134-15a3-4949-a555-9456308128e5,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2017,1,Licensed,3,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,,,N,Unspecified,Unspecified
19140712,4224803,10/16/2019,16:30,ca217e54-5825-4b27-b738-e7af14fc0f9d,Sedan,HOND -CAR/SUV,,2018,,,8,Center Front End,Left Front Bumper,Right Front Bumper,Left Front Quarter Panel,No Damage,N,Unsafe Speed,Driver Inattention/Distraction
14716361,3227933,5/25/2015,19:00,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Backing Unsafely,
12259846,352525,6/15/2014,22:20,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
14393789,295022,11/9/2012,7:30,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
17246881,3495220,8/7/2016,12:40,620280,Sedan,BMW -CAR/SUV,,2016,1,Licensed,5,Left Rear Bumper,Left Rear Bumper,,,,N,Unspecified,Unspecified
14926780,3327259,11/3/2015,19:00,2,BICYCLE,,,,,,7,,,,,,,Unspecified,
16956883,3421186,4/15/2016,13:30,166475,,,,,,,6,,,,,,Unspecified,,
17379553,3560005,11/12/2016,12:22,1059687,Sedan,VOLV -CAR/SUV,,2005,3,Licensed,4,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,Right Front Bumper,Unspecified,Unspecified,Unspecified
9129271,44804,3/3/2014,2:28,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
9273138,45318,8/6/2012,22:33,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
17236509,3472550,6/29/2016,10:00,461833,2 dr sedan,HOND -CAR/SUV,,2003,1,Licensed,3,Left Rear Quarter Panel,Left Side Doors,Left Rear Quarter Panel,,,N,Unspecified,Unspecified
16972418,3425710,4/4/2016,0:00,97959,4 dr sedan,HOND -CAR/SUV,HOND CRV,2013,0,,8,Left Side Doors,Left Side Doors,,,,N,Unspecified,Unspecified
8532798,10688,4/12/2013,0:01,2,UNKNOWN,,,,,,2,,,,,,,Unspecified,
9794939,73533,12/13/2012,7:35,1,SPORT UTILITY / STATION WAGON,,,,,,2,,,,,,,Fatigued/Drowsy,
13981062,274493,12/26/2012,16:00,1,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Unspecified,
9540041,63402,12/14/2013,15:00,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
19139425,4228910,10/24/2019,16:30,840aefdd-af7a-4b21-9b54-251ea964433b,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2006,3,Licensed,5,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
12544493,210926,5/22/2013,1:00,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
14086142,280667,11/12/2012,13:20,1,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Unspecified,
14497585,3137466,12/14/2014,18:55,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
19139831,4229273,10/24/2019,22:40,f6d96154-432f-4442-b975-91acc1cb4a38,Sedan,CHRY -CAR/SUV,,1999,2,Unlicensed,9,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
19139537,4228853,10/24/2019,17:40,6f8dbaba-8501-4568-a5d9-a3406ef24e16,Sedan,TOYT -CAR/SUV,,2016,1,Licensed,3,Left Front Bumper,Center Front End,Right Front Bumper,,,N,Driver Inattention/Distraction,Driver Inattention/Distraction
19139150,4228875,10/24/2019,9:40,45fdc21a-6278-4755-baf1-e4ccae5f230d,Bus,INTL-TRUCK/BUS,,2008,1,Licensed,7,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,Oversized Vehicle,Unspecified
19140314,4229337,10/24/2019,16:42,868496f9-9b76-4175-9494-7b66fab23f9a,,,,,,,1,,,,,,Unspecified,,
15058408,3393567,2/21/2016,18:30,2,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
9274081,45721,9/13/2012,12:24,1,LARGE COM VEH(6 OR MORE TIRES),,,,,,9,,,,,,,Driver Inattention/Distraction,
19139580,4228864,10/24/2019,12:13,d40e9491-9b7a-4e6b-b61c-6fdaec125b3e,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2003,1,Licensed,1,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,Driver Inattention/Distraction,Unspecified
13526508,3065107,11/7/2012,8:59,1,SMALL COM VEH(4 TIRES),,,,,,9,,,,,,,Unspecified,
19140230,4229376,10/24/2019,19:15,59915ad2-edfc-4d1f-a77e-ab063cf9d030,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2015,1,,1,Left Side Doors,Left Side Doors,,,,N,Unspecified,Unspecified
14462965,302232,2/2/2013,12:48,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19140429,4229091,10/24/2019,19:30,02752cdc-964c-4e3e-be44-54004b22b40e,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2013,1,Licensed,6,Right Front Bumper,Right Front Bumper,,,,N,Driver Inattention/Distraction,Unspecified
11057642,134317,12/21/2013,23:39,2,UNKNOWN,,,,,,2,,,,,,,Unspecified,
19138695,4228998,10/24/2019,14:00,84cc2afe-a3e9-4f13-ad1d-2bb63b0652db,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,1,Licensed,2,Right Front Quarter Panel,Right Front Quarter Panel,,,,N,Driver Inattention/Distraction,Unspecified
13757963,997111,7/22/2014,11:30,2,PICK-UP TRUCK,,,,,,2,,,,,,,Lost Consciousness,
14704870,3222495,5/16/2015,5:18,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
17334372,3534590,10/5/2016,12:15,890367,,,,,,,5,Other,,,,,N,Passing Too Closely,Unspecified
13747625,3089715,11/25/2012,5:15,3,OTHER,,,,,,2,,,,,,,Other Vehicular,
19140825,4226328,10/20/2019,16:15,1569e56b-ea0b-4e78-848c-bcce9f6f58e8,Sedan,TOYT -CAR/SUV,,1997,,,2,,,,,,Unspecified,,
14888536,3308067,10/2/2015,22:47,1,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Unspecified,
8999773,36041,9/9/2013,18:00,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
17340600,3559190,11/12/2016,20:30,1061773,Pick-up Truck,FIRE TRUCK,,2016,1,,9,Right Rear Quarter Panel,Right Rear Quarter Panel,Other,,,N,Unspecified,Unspecified
9719301,71241,4/29/2013,20:35,2,UNKNOWN,,,,,,6,,,,,,,Lost Consciousness,
14739995,3237890,6/10/2015,13:50,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Turning Improperly,
17279234,3497766,8/10/2016,12:15,636487,Station Wagon/Sport Utility Vehicle,HUMM -CAR/SUV,,2008,0,,0,Center Front End,Center Front End,,,,N,Unspecified,Unspecified
19140585,4229258,10/24/2019,19:00,3f9ea50a-4e8f-4501-a461-9853a3e8ec14,Sedan,CHEV -CAR/SUV,,2011,1,Licensed,8,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
14940258,3334015,11/13/2015,9:15,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Other Vehicular,
19140704,4224138,10/14/2019,9:00,a09a97dd-8b96-4811-b64d-1e9104d2a450,Sedan,HOND -CAR/SUV,,2013,2,Permit,3,Left Front Bumper,Left Front Bumper,,,,N,Driver Inexperience,Driver Inattention/Distraction
12852644,308088,3/18/2014,20:10,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
15079296,3404052,3/11/2016,21:00,1,MOTORCYCLE,,,,,,7,,,,,,,Unspecified,
17367269,3581150,12/16/2016,16:20,1211172,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2005,1,Licensed,4,Right Front Bumper,Right Front Bumper,Left Front Bumper,No Damage,No Damage,N,Unspecified,Unspecified
8787758,24492,7/31/2013,9:30,2,BICYCLE,,,,,,8,,,,,,,Unspecified,
14218647,312420,3/28/2014,18:30,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
19139281,4228947,10/24/2019,22:25,66fe522a-588a-40b7-88dc-036841bd432a,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2011,0,Licensed,7,Right Front Bumper,No Damage,No Damage,No Damage,,N,Driver Inattention/Distraction,Unspecified
14085004,280159,9/8/2012,17:03,2,BICYCLE,,,,,,6,,,,,,,Unspecified,
10670004,115785,11/14/2013,11:30,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
19140972,4229653,10/24/2019,9:45,6f3e1209-18af-4083-a897-55a3c1ee6be8,Pick-up Truck,FORD -CAR/SUV,,2002,5,Licensed,9,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,Pavement Slippery,Unspecified
14933052,3330408,11/7/2015,12:00,1,PICK-UP TRUCK,,,,,,4,,,,,,,Other Vehicular,
9276375,46741,12/6/2012,22:25,1,TAXI,,,,,,2,,,,,,,Driver Inattention/Distraction,
19138601,4228981,10/24/2019,16:35,cb39da9d-7c97-49c4-8cf5-0551b2a740c3,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2013,2,Licensed,5,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
17208305,3472164,6/30/2016,15:17,470266,,,,,,,6,,,,,,Unspecified,,
19139866,4229130,10/24/2019,18:26,b07bcd21-7ad0-40fd-a6a5-e256f584865c,Sedan,TOYT -CAR/SUV,,2015,2,Licensed,6,Right Side Doors,Right Side Doors,,,,N,Unspecified,Unspecified
19138899,4228920,10/24/2019,9:50,6d46dffd-a37e-46d9-a314-97ad7676b192,Sedan,AUDI -CAR/SUV,,2019,1,Licensed,4,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,Right Side Doors,,N,Unspecified,Unspecified
19139262,4228950,10/24/2019,10:30,00b509e9-63e4-44ef-acba-864a5bdb2f18,Sedan,TOYT -CAR/SUV,,2010,1,Licensed,9,Left Side Doors,Left Side Doors,,,,N,Unspecified,Unspecified
8405862,2817650,11/3/2014,10:30,2,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
15034272,3381352,2/1/2016,6:50,2,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Unspecified,
10328124,1013045,8/22/2014,9:30,2,UNKNOWN,,,,,,3,,,,,,,Unspecified,
19140787,4209691,9/20/2019,15:00,9dcc52f9-96a7-43f0-9ded-eb34acd23b0c,Motorcycle,DUCA -MCL,,2010,1,Licensed,8,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
19139540,4228854,10/24/2019,17:00,e6d36e10-d148-4557-a4d4-b9d2a71e11a0,Sedan,BMW -CAR/SUV,,2006,,,6,,,,,,Unspecified,,
12859025,1025652,9/16/2014,8:00,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
13657605,307228,3/18/2014,11:10,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
19140002,4229101,10/24/2019,20:18,47e7c1ee-41c1-4e41-8730-e5ae64b5b6b1,Motorbike,,,,1,Licensed,1,Center Front End,Center Front End,,,,N,Driver Inattention/Distraction,Following Too Closely
10229548,2919436,6/11/2014,9:10,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Fatigued/Drowsy,
19139008,4228767,10/24/2019,0:00,c2168055-cf21-4bd1-86fc-6005377f49ee,Sedan,NISS -CAR/SUV,,2015,0,Licensed,3,Center Front End,Left Front Bumper,,,,N,Unspecified,Unspecified
19139232,4228779,10/24/2019,11:08,f015cba0-adcb-48c0-8451-ee594db3b70b,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2009,3,Licensed,2,Left Rear Quarter Panel,Left Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,N,Passing Too Closely,Unspecified
19139430,4228912,10/24/2019,16:30,711f10cf-6c63-4ef3-a8d4-214bb28240f2,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2017,1,Licensed,2,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,Unspecified,Unspecified
17231509,3507496,8/25/2016,17:00,703327,Sedan,SUBA -CAR/SUV,,2014,1,Licensed,9,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,Unsafe Lane Changing,Unspecified
19140522,4229192,10/24/2019,13:20,52033261-b603-4d88-82e7-5c3962e45a6b,Sedan,BMW -CAR/SUV,,2016,1,Licensed,8,Center Back End,Center Back End,,,,Unspecified,Unspecified,Unspecified
19140589,4229232,10/24/2019,23:30,42a537b2-deef-4cc9-aa23-441ed1659dab,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2018,1,Licensed,2,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,Other,N,Unspecified,Unspecified
9398104,56396,4/9/2013,13:15,1,SPORT UTILITY / STATION WAGON,,,,,,0,,,,,,,Unspecified,
19139422,4228754,10/24/2019,14:26,4fe1f8ad-9ee4-46ba-bbf3-2e7a850725ed,Station Wagon/Sport Utility Vehicle,COLLI,,2019,1,Licensed,9,Center Front End,No Damage,,,,N,Driver Inattention/Distraction,Unspecified
17338427,3482317,7/11/2016,9:14,517189,4 dr sedan,NISS -CAR/SUV,,2014,1,,3,Center Back End,Center Back End,,,,Unspecified,Following Too Closely,Unspecified
19140733,4229527,10/24/2019,20:45,1305ad08-f893-4d0f-95f5-7aab64fc1c4b,Tractor Truck Diesel,FRHT-TRUCK/BUS,,2005,1,Licensed,8,Trailer,Trailer,,,,N,Oversized Vehicle,Unspecified
17382910,3532696,8/4/2016,21:35,611161,Motorcycle,HOND -MCL,,2010,1,Licensed,3,Right Side Doors,Right Side Doors,,,,N,Unsafe Speed,Unspecified
11803898,2975736,8/26/2012,12:45,2,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
19140907,4229595,10/23/2019,7:00,56e25b54-e508-49c0-84da-3599a00247e1,Pick-up Truck,FORD -CAR/SUV,,2000,1,Licensed,3,Right Side Doors,Left Side Doors,Right Side Doors,,,N,Driver Inattention/Distraction,Following Too Closely
11473610,1020157,9/7/2014,6:00,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
14878737,3303120,9/24/2015,17:20,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Lost Consciousness,
14898826,3313251,10/11/2015,17:45,1,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
17413015,3527797,9/23/2016,16:05,846905,Sedan,BUIC -CAR/SUV,,2000,1,,1,Left Front Bumper,Center Front End,,,,N,Driver Inattention/Distraction,Unspecified
19140023,4229227,10/24/2019,10:00,4c7163b8-6f47-4b5c-bb56-48d47790116e,Taxi,MERZ -CAR/SUV,,2018,1,Licensed,3,Right Front Bumper,No Damage,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
